TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683168848829	8.222664	2.289815	-0.879152	-0.627618	-0.007657	-0.018249	-0.778270	img__0_1683168858508377000.png
1683168848880	8.200592	2.369415	-0.874775	-0.621932	-0.008271	-0.017918	-0.782823	img__0_1683168858559281000.png
1683168848949	8.169333	2.476332	-0.868251	-0.614285	-0.009174	-0.017400	-0.788839	img__0_1683168858630034000.png
1683168848997	8.146615	2.550211	-0.863642	-0.609007	-0.009249	-0.016712	-0.792935	img__0_1683168858677236000.png
1683168849039	8.126101	2.614542	-0.859482	-0.604481	-0.008452	-0.015930	-0.796416	img__0_1683168858719634000.png
1683168849090	8.100449	2.692275	-0.854041	-0.599103	-0.008274	-0.014941	-0.800490	img__0_1683168858769599000.png
1683168849138	8.075604	2.765081	-0.848251	-0.594117	-0.008709	-0.014320	-0.804204	img__0_1683168858817468000.png
1683168849186	8.050076	2.837563	-0.842066	-0.589123	-0.009355	-0.014663	-0.807857	img__0_1683168858864606000.png
1683168849249	8.015487	2.932211	-0.833668	-0.582636	-0.009053	-0.013992	-0.812562	img__0_1683168858927304000.png
1683168849300	7.986594	3.008431	-0.827308	-0.577511	-0.008582	-0.013613	-0.816224	img__0_1683168858979560000.png
1683168849348	7.958714	3.079841	-0.821622	-0.572782	-0.008553	-0.013115	-0.819559	img__0_1683168859026324000.png
1683168849399	7.928396	3.155386	-0.815322	-0.567818	-0.008796	-0.012912	-0.823006	img__0_1683168859077560000.png
1683168849447	7.899199	3.226190	-0.809272	-0.563157	-0.009812	-0.013261	-0.826185	img__0_1683168859128168000.png
1683168849492	7.871222	3.292318	-0.803182	-0.558748	-0.011392	-0.013314	-0.829152	img__0_1683168859171311000.png
1683168849543	7.838749	3.367010	-0.795336	-0.553691	-0.013802	-0.013528	-0.832498	img__0_1683168859223218000.png
1683168849606	7.797355	3.458974	-0.784836	-0.547348	-0.015898	-0.013541	-0.836645	img__0_1683168859285783000.png
1683168849657	7.762707	3.533223	-0.776097	-0.542176	-0.016422	-0.013235	-0.840000	img__0_1683168859336170000.png
1683168849705	7.729139	3.602964	-0.767758	-0.537317	-0.017265	-0.012914	-0.843105	img__0_1683168859383567000.png
1683168849753	7.694633	3.672594	-0.759135	-0.532463	-0.017830	-0.012836	-0.846168	img__0_1683168859432169000.png
1683168849798	7.661419	3.737786	-0.750646	-0.527958	-0.017791	-0.012007	-0.849000	img__0_1683168859478777000.png
1683168849852	7.620465	3.815931	-0.740191	-0.522645	-0.018126	-0.011145	-0.852285	img__0_1683168859532151000.png
1683168849912	7.573593	3.902701	-0.727942	-0.516862	-0.018174	-0.009926	-0.855818	img__0_1683168859592951000.png
1683168849960	7.535054	3.972114	-0.718330	-0.512333	-0.017516	-0.009582	-0.858555	img__0_1683168859640457000.png
1683168850011	7.493130	4.045866	-0.708359	-0.507642	-0.016452	-0.009007	-0.861364	img__0_1683168859689532000.png
1683168850056	7.455344	4.110929	-0.699795	-0.503529	-0.015766	-0.009868	-0.863778	img__0_1683168859736641000.png
1683168850107	7.411639	4.184605	-0.690442	-0.498884	-0.014660	-0.010709	-0.866478	img__0_1683168859785467000.png
1683168850155	7.369686	4.253826	-0.681738	-0.494578	-0.012995	-0.010619	-0.868971	img__0_1683168859835207000.png
1683168850203	7.327005	4.322886	-0.672854	-0.490365	-0.010986	-0.010716	-0.871382	img__0_1683168859882427000.png
1683168850272	7.264521	4.421779	-0.659734	-0.484427	-0.009028	-0.011554	-0.874709	img__0_1683168859953162000.png
1683168850323	7.217531	4.494485	-0.650587	-0.480061	-0.007070	-0.012706	-0.877115	img__0_1683168860004135000.png
1683168850365	7.178357	4.554028	-0.643849	-0.476490	-0.005836	-0.013553	-0.879056	img__0_1683168860046292000.png
1683168850416	7.130263	4.625865	-0.635929	-0.472182	-0.005004	-0.014257	-0.881371	img__0_1683168860094517000.png
1683168850467	7.081623	4.697142	-0.628074	-0.467861	-0.004284	-0.015124	-0.883662	img__0_1683168860146532000.png
1683168850512	7.038264	4.759515	-0.621342	-0.464072	-0.002939	-0.015609	-0.885655	img__0_1683168860191665000.png
1683168850578	6.973999	4.850050	-0.611294	-0.458514	-0.002751	-0.016859	-0.888523	img__0_1683168860258472000.png
1683168850626	6.926757	4.915135	-0.603766	-0.454386	-0.001593	-0.017259	-0.890636	img__0_1683168860305641000.png
1683168850674	6.879110	4.979524	-0.596315	-0.450235	-0.000958	-0.018031	-0.892728	img__0_1683168860352980000.png
1683168850722	6.831081	5.043171	-0.588996	-0.446022	-0.000387	-0.018812	-0.894824	img__0_1683168860401925000.png
1683168850770	6.782670	5.106020	-0.582183	-0.441738	-0.000510	-0.020019	-0.896920	img__0_1683168860449279000.png
1683168850818	6.733870	5.168042	-0.575332	-0.437319	-0.000258	-0.020993	-0.899061	img__0_1683168860499343000.png
1683168850869	6.681584	5.232981	-0.567979	-0.432506	0.001054	-0.021511	-0.901374	img__0_1683168860547686000.png
1683168850932	6.616439	5.311752	-0.558847	-0.426520	0.002471	-0.022093	-0.904205	img__0_1683168860610882000.png
1683168850980	6.566453	5.370651	-0.551668	-0.421934	0.002902	-0.022260	-0.906349	img__0_1683168860659605000.png
1683168851028	6.516201	5.428593	-0.543546	-0.417294	0.004229	-0.022484	-0.908484	img__0_1683168860709175000.png
1683168851076	6.465730	5.485558	-0.534291	-0.412613	0.005426	-0.022657	-0.910609	img__0_1683168860756825000.png
1683168851127	6.411904	5.544934	-0.524300	-0.407694	0.004893	-0.022388	-0.912831	img__0_1683168860806650000.png
1683168851175	6.361055	5.599735	-0.514996	-0.403126	0.004296	-0.021843	-0.914874	img__0_1683168860856545000.png
1683168851223	6.310015	5.653532	-0.505456	-0.398571	0.003956	-0.021609	-0.916874	img__0_1683168860903966000.png
1683168851295	6.233086	5.732436	-0.490017	-0.391769	0.002413	-0.020156	-0.919840	img__0_1683168860976057000.png
1683168851346	6.178290	5.787096	-0.478606	-0.387014	0.000809	-0.019072	-0.921876	img__0_1683168861025997000.png
1683168851388	6.132945	5.831429	-0.468343	-0.383073	0.000746	-0.018472	-0.923533	img__0_1683168861068500000.png
1683168851433	6.084157	5.878290	-0.455851	-0.378837	0.001608	-0.017704	-0.925293	img__0_1683168861113721000.png
1683168851481	6.031925	5.927536	-0.441581	-0.374248	0.003454	-0.017503	-0.927157	img__0_1683168861162185000.png
1683168851532	5.976282	5.978935	-0.427300	-0.369264	0.005320	-0.017528	-0.929144	img__0_1683168861213275000.png
1683168851577	5.927126	6.023417	-0.416720	-0.364744	0.007241	-0.018062	-0.930904	img__0_1683168861258324000.png
1683168851643	5.855070	6.087075	-0.405151	-0.358046	0.007046	-0.018948	-0.933485	img__0_1683168861323971000.png
1683168851691	5.802689	6.132078	-0.401501	-0.353089	0.005339	-0.019970	-0.935361	img__0_1683168861372194000.png
1683168851742	5.746948	6.178706	-0.401315	-0.347829	0.003135	-0.019174	-0.937357	img__0_1683168861421618000.png
1683168851790	5.694309	6.221535	-0.404560	-0.343127	0.000085	-0.019689	-0.939083	img__0_1683168861471724000.png
1683168851838	5.641396	6.263471	-0.409205	-0.338655	-0.002366	-0.016660	-0.940760	img__0_1683168861517435000.png
1683168851886	5.588115	6.304643	-0.415638	-0.334664	-0.007985	-0.012732	-0.942218	img__0_1683168861567000000.png
1683168851949	5.517422	6.358038	-0.424095	-0.329449	-0.013979	-0.007547	-0.944040	img__0_1683168861629526000.png
1683168852000	5.459329	6.401052	-0.430891	-0.325088	-0.020080	-0.006384	-0.945449	img__0_1683168861680984000.png
1683168852051	5.400217	6.444068	-0.437801	-0.320588	-0.024309	-0.004255	-0.946897	img__0_1683168861732553000.png
1683168852102	5.339899	6.487237	-0.444796	-0.315933	-0.026791	-0.003648	-0.948396	img__0_1683168861782022000.png
1683168852153	5.278267	6.530640	-0.451777	-0.311285	-0.027265	-0.002030	-0.949923	img__0_1683168861833682000.png
1683168852201	5.219031	6.571771	-0.458495	-0.306930	-0.028894	-0.001104	-0.951293	img__0_1683168861881483000.png
1683168852249	5.158582	6.613227	-0.465091	-0.302701	-0.028812	0.000188	-0.952650	img__0_1683168861930557000.png
1683168852297	5.096936	6.655056	-0.471312	-0.298601	-0.029923	0.001047	-0.953908	img__0_1683168861978175000.png
1683168852345	5.034025	6.697315	-0.477812	-0.294611	-0.031779	0.001296	-0.955088	img__0_1683168862024850000.png
1683168852420	4.933092	6.764257	-0.487938	-0.288629	-0.031194	0.001298	-0.956932	img__0_1683168862101018000.png
1683168852465	4.870994	6.804948	-0.494109	-0.285157	-0.030237	0.001252	-0.958003	img__0_1683168862145742000.png
1683168852516	4.799283	6.851516	-0.500919	-0.281409	-0.029543	0.001690	-0.959132	img__0_1683168862197032000.png
1683168852558	4.739205	6.890215	-0.506159	-0.278357	-0.027898	0.000504	-0.960072	img__0_1683168862237707000.png
1683168852606	4.669464	6.934767	-0.511844	-0.274895	-0.026065	-0.000589	-0.961121	img__0_1683168862287038000.png
1683168852660	4.589713	6.985226	-0.517804	-0.271234	-0.023810	0.000069	-0.962219	img__0_1683168862341130000.png
1683168852699	4.531316	7.021884	-0.522146	-0.268564	-0.023442	-0.001360	-0.962976	img__0_1683168862380885000.png
1683168852765	4.430945	7.084218	-0.530802	-0.263965	-0.021844	-0.003427	-0.964279	img__0_1683168862445636000.png
1683168852819	4.347465	7.135362	-0.538310	-0.260146	-0.019972	-0.004740	-0.965351	img__0_1683168862498789000.png
1683168852861	4.281753	7.175153	-0.544111	-0.257200	-0.018364	-0.005033	-0.966170	img__0_1683168862542914000.png
1683168852912	4.201119	7.223440	-0.551077	-0.253691	-0.016784	-0.005566	-0.967124	img__0_1683168862591416000.png
1683168852963	4.119630	7.271650	-0.558087	-0.250224	-0.016137	-0.005914	-0.968036	img__0_1683168862643333000.png
