TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
1683231529383	4.035782	7.213347	0.071353	0.344789	0.009780	0.014847	0.938512	img__0_1683231534320844000.png
1683231529431	3.974519	7.261323	0.074230	0.339690	0.009720	0.016357	0.940345	img__0_1683231534369438000.png
1683231529479	3.912625	7.308735	0.077094	0.334478	0.009533	0.017227	0.942198	img__0_1683231534417407000.png
1683231529527	3.850092	7.355534	0.079832	0.329153	0.009361	0.018178	0.944055	img__0_1683231534466964000.png
1683231529599	3.755089	7.424479	0.083681	0.320916	0.009027	0.019616	0.946862	img__0_1683231534536439000.png
1683231529647	3.690947	7.469533	0.086013	0.315289	0.008857	0.020181	0.948740	img__0_1683231534586542000.png
1683231529689	3.634300	7.508332	0.088004	0.310303	0.008628	0.020422	0.950379	img__0_1683231534628603000.png
1683231529740	3.564875	7.554645	0.090562	0.304198	0.008139	0.020607	0.952351	img__0_1683231534677792000.png
1683231529788	3.498916	7.597411	0.093108	0.298348	0.007643	0.021423	0.954186	img__0_1683231534726054000.png
1683231529833	3.436545	7.636740	0.095534	0.292764	0.007204	0.022254	0.955899	img__0_1683231534773205000.png
1683231529902	3.339935	7.695518	0.099245	0.284039	0.006559	0.023237	0.958509	img__0_1683231534839906000.png
1683231529947	3.276314	7.732810	0.101646	0.278240	0.006241	0.023718	0.960198	img__0_1683231534884467000.png
1683231529995	3.207929	7.771644	0.104131	0.271942	0.005896	0.024603	0.961981	img__0_1683231534934556000.png
1683231530046	3.134693	7.811788	0.106671	0.265129	0.005549	0.025036	0.963872	img__0_1683231534983625000.png
1683231530091	3.069590	7.846222	0.108757	0.259060	0.005330	0.025198	0.965518	img__0_1683231535031199000.png
1683231530142	2.995281	7.884121	0.111076	0.252080	0.005075	0.026086	0.967341	img__0_1683231535080607000.png
1683231530190	2.924844	7.918662	0.113281	0.245338	0.004875	0.027435	0.969037	img__0_1683231535128770000.png
1683231530256	2.827210	7.964254	0.116314	0.235780	0.004380	0.028311	0.971384	img__0_1683231535193521000.png
1683231530304	2.755651	7.995971	0.118503	0.228681	0.003963	0.028955	0.973063	img__0_1683231535243459000.png
1683231530352	2.683649	8.026427	0.120543	0.221425	0.003621	0.030030	0.974708	img__0_1683231535289973000.png
1683231530403	2.606676	8.057351	0.122452	0.213550	0.003278	0.030633	0.976446	img__0_1683231535341418000.png
1683231530451	2.533807	8.085065	0.124045	0.205987	0.002983	0.031352	0.978048	img__0_1683231535389208000.png
1683231530496	2.465138	8.109796	0.125480	0.198760	0.002531	0.031990	0.979523	img__0_1683231535436191000.png
1683231530571	2.349990	8.148277	0.128092	0.186517	0.001741	0.032056	0.981927	img__0_1683231535510508000.png
1683231530622	2.271253	8.172495	0.130402	0.178133	0.000466	0.031249	0.983510	img__0_1683231535561790000.png
1683231530670	2.196906	8.193882	0.133285	0.170362	-0.000993	0.029880	0.984928	img__0_1683231535608263000.png
1683231530718	2.122411	8.213953	0.136774	0.162752	-0.002427	0.028421	0.986255	img__0_1683231535657385000.png
1683231530760	2.057170	8.230464	0.140162	0.156239	-0.003450	0.027220	0.987338	img__0_1683231535700285000.png
1683231530808	1.982606	8.248173	0.144259	0.148997	-0.004433	0.025624	0.988496	img__0_1683231535746338000.png
1683231530856	1.908103	8.264712	0.148738	0.142034	-0.005624	0.023446	0.989568	img__0_1683231535794311000.png
1683231530919	1.810527	8.284812	0.155458	0.133414	-0.007096	0.020180	0.990830	img__0_1683231535859209000.png
1683231530970	1.731810	8.299890	0.161731	0.127003	-0.008340	0.016709	0.991727	img__0_1683231535907925000.png
1683231531018	1.658030	8.313255	0.168277	0.121511	-0.009420	0.013437	0.992454	img__0_1683231535956541000.png
1683231531066	1.584622	8.325955	0.175181	0.116564	-0.010484	0.010697	0.993070	img__0_1683231536005424000.png
1683231531120	1.502566	8.339597	0.183233	0.111598	-0.011425	0.007990	0.993656	img__0_1683231536060123000.png
1683231531165	1.434672	8.350541	0.189852	0.107955	-0.011519	0.005531	0.994074	img__0_1683231536103410000.png
1683231531213	1.362778	8.361894	0.195966	0.104604	-0.010571	0.002867	0.994454	img__0_1683231536152140000.png
